MachineID,ActionPoint,Sensor1,Sensor2,Sensor3,Sensor4,ServicePeriod,ErrorID_error1,ErrorID_error2,ErrorID_error3,ErrorID_error4,ErrorID_error5,ComponentReplacement_Component2,ComponentReplacement_Component3,ComponentReplacement_Component4,ComponentReplacement_Component1,ComponentAttended_Component2,ComponentAttended_Component3,ComponentAttended_Component4,ComponentAttended_Component1,ServiceType_ComponentRepair,ServiceType_ScheduledService,MachineModel_model2,MachineModel_model3,MachineModel_model4,MachineModel_model1
MID11695,NoIssue,170.77884292841102,446.89191066350725,101.34199445372911,40.243400745822086,56126,1.0,3.0,2.0,4.0,0.0,3.0,6.0,0.0,0.0,10.0,7.0,4.0,4.0,25.0,0.0,8018.0,0.0,0.0,0.0
MID11698,ComponentRepair,170.65042587002588,447.13805286266677,100.2909115791443,40.29977837719861,56119,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,4.0,11.0,23.0,3.0,0.0,0.0,8017.0,0.0
MID11699,ComponentRepair,170.69847281117478,446.1172388376154,100.74954645921679,40.08602827388364,64144,3.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,8.0,6.0,4.0,6.0,24.0,0.0,0.0,8018.0,0.0,0.0
MID11700,ComponentReplacement,170.8509298379048,444.9580872443893,101.48270611221888,40.35359310723179,64160,2.0,5.0,3.0,4.0,0.0,4.0,6.0,0.0,3.0,6.0,8.0,6.0,7.0,27.0,0.0,8020.0,0.0,0.0,0.0
MID11702,NoIssue,170.6797416728996,446.5848901770113,100.60602074669679,40.17794866367477,56154,2.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,9.0,4.0,4.0,11.0,25.0,3.0,0.0,8022.0,0.0,0.0
MID11703,ComponentRepair,170.62807532742926,446.51001721342107,100.53635887489132,40.23640436821748,64136,3.0,4.0,5.0,2.0,0.0,6.0,0.0,0.0,2.0,4.0,3.0,7.0,5.0,17.0,2.0,0.0,0.0,8017.0,0.0
MID11705,ComponentRepair,170.57748746882817,446.47339968827896,100.7864830922694,40.22155391521202,56140,4.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,9.0,4.0,8.0,6.0,27.0,0.0,0.0,0.0,8020.0,0.0
MID11706,NoIssue,170.9918663547903,446.9234296032953,100.71096634106792,40.11818863023961,64128,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,9.0,3.0,7.0,23.0,2.0,0.0,0.0,8016.0,0.0
MID11707,ComponentRepair,170.666513868795,446.1556489773009,100.71375083437229,40.210841249688244,64144,2.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,7.0,9.0,22.0,3.0,0.0,8018.0,0.0,0.0
MID11708,ComponentRepair,170.9013587978547,446.4672946876182,100.98268346427265,40.16856295173966,64152,3.0,3.0,3.0,3.0,0.0,5.0,3.0,0.0,2.0,7.0,5.0,8.0,7.0,23.0,4.0,0.0,0.0,0.0,8019.0
MID11709,ComponentRepair,170.93358740177177,446.6619513284275,101.04166479730566,40.359538069103266,64136,3.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,1.0,9.0,9.0,7.0,26.0,0.0,0.0,0.0,0.0,8017.0
MID11710,ComponentRepair,170.97359745667623,444.27627591322914,101.02830190873952,40.25465951377644,56147,4.0,8.0,6.0,2.0,0.0,9.0,2.0,0.0,2.0,10.0,6.0,5.0,3.0,24.0,0.0,8021.0,0.0,0.0,0.0
MID11712,ComponentRepair,170.84245681676396,446.7829928027945,100.71157417986734,40.13955948983403,64136,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,9.0,6.0,5.0,25.0,0.0,0.0,0.0,8017.0,0.0
MID11713,ComponentRepair,170.926849600798,447.4660274326339,100.43409788672615,40.24416759605774,56112,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,10.0,2.0,9.0,26.0,0.0,0.0,8016.0,0.0,0.0
MID11714,ComponentRepair,170.7361375826372,447.29120864412937,100.33609770861877,40.36553211799909,56119,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,6.0,5.0,8.0,26.0,0.0,0.0,8017.0,0.0,0.0
MID11717,ComponentRepair,170.71687250842064,446.8548355245111,100.57260942247733,40.185499274042556,56119,3.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,9.0,6.0,4.0,24.0,0.0,0.0,8017.0,0.0,0.0
MID11718,ComponentRepair,170.87519303892233,449.4599167040926,100.74706296906183,40.397588384480926,48096,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,7.0,6.0,24.0,0.0,0.0,8016.0,0.0,0.0
MID11719,ComponentRepair,170.84276714891476,448.11393586929427,100.62038317286138,40.32063520453987,56126,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,6.0,7.0,6.0,25.0,0.0,0.0,8018.0,0.0,0.0
MID11720,ComponentRepair,170.61357419314612,446.667401943924,101.1516965806853,40.231586341432916,48150,2.0,5.0,4.0,3.0,0.0,6.0,4.0,0.0,3.0,7.0,6.0,6.0,10.0,29.0,0.0,0.0,0.0,0.0,8025.0
MID11721,NoIssue,170.7041218079806,446.6899199750629,100.68930722693248,40.30990792394023,56140,1.0,5.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,12.0,6.0,7.0,4.0,28.0,1.0,0.0,0.0,8020.0,0.0
MID11722,ComponentRepair,170.77941384596278,446.6811465603194,100.75314609421761,40.34003074401765,56168,2.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,4.0,8.0,6.0,13.0,7.0,33.0,1.0,0.0,0.0,8024.0,0.0
MID11723,ComponentRepair,170.6150540685363,446.86989340810027,101.3537753258567,40.27695026417463,56175,2.0,3.0,3.0,4.0,1.0,5.0,5.0,0.0,2.0,9.0,7.0,8.0,9.0,33.0,0.0,0.0,0.0,0.0,8025.0
MID11724,NoIssue,170.50211928402155,447.21751320943144,100.72208951228644,40.32357917799683,56119,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,12.0,3.0,4.0,26.0,0.0,0.0,8017.0,0.0,0.0
MID11725,ComponentRepair,170.32642795162758,446.06226842039706,100.64623106345826,40.32150704400953,48126,1.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,7.0,10.0,5.0,29.0,0.0,0.0,8021.0,0.0,0.0
MID11726,ComponentRepair,170.98517117016007,447.02021094061973,100.77138713073867,40.33215419535926,56112,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,10.0,26.0,0.0,0.0,0.0,8016.0,0.0
MID11727,ComponentRepair,170.64143287602923,446.18868125467696,101.00020327762537,40.28519257670242,56126,1.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,6.0,13.0,2.0,5.0,26.0,0.0,0.0,0.0,8018.0,0.0
MID11729,ComponentReplacement,170.43366103229067,446.5652449943876,100.64810359057472,40.10499442712879,56147,0.0,4.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,8.0,6.0,7.0,28.0,0.0,0.0,0.0,8021.0,0.0
MID11730,ComponentReplacement,171.41755927912212,447.1443757545545,101.32478245821964,40.21838756423052,56126,6.0,2.0,3.0,4.0,0.0,3.0,5.0,0.0,6.0,7.0,5.0,6.0,7.0,24.0,1.0,0.0,0.0,0.0,8018.0
MID11731,NoIssue,171.25393677773633,447.52375845501064,100.74205323099984,40.29100655060511,48078,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,3.0,7.0,17.0,0.0,0.0,8013.0,0.0,0.0
MID11732,ComponentRepair,170.70291036889296,445.86547799102783,101.04195098703944,40.351173956879464,48144,2.0,7.0,4.0,3.0,0.0,7.0,5.0,0.0,4.0,12.0,5.0,8.0,6.0,28.0,3.0,8024.0,0.0,0.0,0.0
MID11733,ComponentRepair,171.26107685785502,447.6721248004992,100.48009846259338,40.230337719451335,56140,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,6.0,10.0,9.0,5.0,28.0,2.0,0.0,0.0,8020.0,0.0
MID11734,ComponentRepair,170.64584195559985,446.39716032676534,100.65130705662271,40.34379304689443,56126,3.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,7.0,6.0,5.0,24.0,0.0,0.0,0.0,8018.0,0.0
MID11735,ComponentRepair,170.6143687570137,445.7417015459415,100.75680978556242,40.37072375264941,48126,0.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,6.0,7.0,5.0,28.0,0.0,0.0,0.0,8021.0,0.0
MID11736,ComponentRepair,170.73272393962085,446.30363880988017,100.8343817377743,40.42429890219572,48096,3.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,5.0,5.0,6.0,22.0,0.0,0.0,0.0,8016.0,0.0
MID11737,NoIssue,170.6981433632736,445.7747366641706,101.27168584955085,40.327826999750464,48096,4.0,2.0,3.0,3.0,0.0,2.0,4.0,0.0,4.0,9.0,2.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0,8016.0
MID11738,ComponentRepair,170.90460493950408,447.4592855556945,101.10985286890345,40.27839434701271,56119,1.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,1.0,7.0,4.0,9.0,7.0,26.0,1.0,0.0,0.0,0.0,8017.0
MID11739,NoIssue,170.88652304336958,446.7361174227321,100.74638521934213,40.206414842971036,48144,5.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,9.0,10.0,8.0,5.0,28.0,4.0,0.0,8024.0,0.0,0.0
MID11741,NoIssue,170.64394766716543,447.3741294411175,100.81842973053838,40.236163223552914,56112,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,6.0,2.0,8.0,19.0,2.0,0.0,8016.0,0.0,0.0
MID11743,ComponentRepair,171.15092144638405,446.184234937654,100.49646701122207,40.264004183292,48120,3.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,7.0,9.0,3.0,6.0,25.0,0.0,0.0,0.0,8020.0,0.0
MID11744,NoIssue,170.5652633258532,446.6530048366991,100.86029374844159,40.25091550735495,48132,2.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,10.0,3.0,9.0,9.0,28.0,3.0,0.0,8022.0,0.0,0.0
MID11745,ComponentRepair,170.35904988156116,445.34796889415287,100.81972387856887,40.28647994763756,56147,4.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,7.0,10.0,5.0,28.0,0.0,0.0,0.0,8021.0,0.0
MID11748,NoIssue,170.70226089559708,447.82822670574956,100.72021334040178,40.37068737058747,48102,0.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,6.0,5.0,11.0,23.0,3.0,0.0,8017.0,0.0,0.0
MID11750,ComponentRepair,170.40644784939528,445.88025778581283,100.7125899887797,40.29635992893646,48126,0.0,5.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,26.0,1.0,0.0,0.0,8021.0,0.0
MID11751,ComponentReplacement,170.84531902031603,445.6865037392491,100.42175142340758,40.33942565997772,48138,1.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,9.0,9.0,6.0,30.0,0.0,0.0,8023.0,0.0,0.0
MID11752,ComponentRepair,170.55121468827934,446.1834493142141,101.49258298379051,40.38099168827938,48120,1.0,2.0,3.0,4.0,0.0,3.0,7.0,0.0,2.0,6.0,10.0,7.0,5.0,28.0,0.0,8020.0,0.0,0.0,0.0
MID11753,NoIssue,170.4978370213293,447.1775362230266,100.87563117749787,40.25000867905699,56119,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,11.0,2.0,10.0,23.0,4.0,0.0,8017.0,0.0,0.0
MID11754,ComponentRepair,170.8094553990036,447.6416932793026,100.9324522406485,40.3064018952617,48120,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,10.0,9.0,26.0,4.0,0.0,0.0,8020.0,0.0
MID11757,ComponentRepair,170.50908867007254,445.61385839461525,101.04982148448238,40.35764708338545,48138,2.0,3.0,4.0,3.0,0.0,5.0,4.0,0.0,0.0,6.0,12.0,4.0,9.0,31.0,0.0,8023.0,0.0,0.0,0.0
MID11758,ComponentRepair,170.97850499750672,446.14314995015076,100.74160497756752,40.217525562063685,48144,4.0,6.0,5.0,2.0,0.0,7.0,0.0,0.0,5.0,11.0,10.0,5.0,6.0,28.0,4.0,0.0,8024.0,0.0,0.0
MID11759,ComponentRepair,170.81860578553608,446.42124041147173,100.70911364713226,40.39287900249371,48120,4.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,3.0,7.0,7.0,9.0,5.0,28.0,0.0,0.0,8020.0,0.0,0.0
MID11761,NoIssue,171.53110485339982,447.2767245913905,100.80512592763587,40.32114763443553,40075,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0,5.0,2.0,6.0,23.0,2.0,0.0,8015.0,0.0,0.0
MID11762,ComponentRepair,171.04515180752844,446.0239924582422,100.70476715033669,40.227089472699966,48132,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,11.0,4.0,7.0,25.0,4.0,0.0,0.0,8022.0,0.0
MID11763,NoIssue,170.4115754862847,446.4876873690777,100.64338059975097,40.3003600062343,48120,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,9.0,9.0,5.0,24.0,4.0,0.0,8020.0,0.0,0.0
MID11764,ComponentRepair,170.7664779703271,446.62295609026427,101.27217312803869,40.285603687819375,48126,4.0,3.0,4.0,6.0,1.0,5.0,7.0,0.0,3.0,6.0,7.0,6.0,8.0,25.0,2.0,8021.0,0.0,0.0,0.0
MID11766,NoIssue,171.0026664546701,447.4454892505281,101.19502754333433,40.387968989899086,40095,4.0,2.0,2.0,5.0,1.0,3.0,2.0,0.0,5.0,7.0,4.0,4.0,12.0,22.0,5.0,8019.0,0.0,0.0,0.0
MID11767,NoIssue,170.8379902932005,447.43512849656935,100.59872790767355,40.29311546475353,40075,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,7.0,7.0,24.0,0.0,0.0,0.0,8015.0,0.0
MID11768,ComponentRepair,170.50657568275307,447.2556367252772,100.88796999501132,40.21241259508674,48114,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,8.0,8.0,26.0,0.0,0.0,8019.0,0.0,0.0
MID11769,NoIssue,170.5995192518702,446.23740563591207,100.57281356982556,40.25778485910229,48120,3.0,3.0,4.0,1.0,0.0,6.0,0.0,0.0,2.0,3.0,9.0,7.0,9.0,28.0,0.0,0.0,0.0,8020.0,0.0
MID11770,ComponentRepair,170.70599321780313,446.0818147737189,100.72149492332603,40.273846191248055,48126,2.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,10.0,4.0,9.0,5.0,28.0,0.0,0.0,0.0,8021.0,0.0
MID11771,ComponentReplacement,170.8909266351067,444.7863395913797,101.13180258751756,40.093441214650504,40135,5.0,5.0,5.0,3.0,0.0,9.0,6.0,0.0,4.0,9.0,4.0,13.0,7.0,33.0,0.0,8027.0,0.0,0.0,0.0
MID11773,ComponentRepair,170.74540802792345,445.92600208177333,100.82553517701253,40.263458209922824,48132,2.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,6.0,8.0,10.0,30.0,0.0,0.0,8022.0,0.0,0.0
MID11774,ComponentRepair,170.69895709653275,447.3307246071351,100.70749278623133,40.23337597530565,40090,2.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,6.0,6.0,8.0,7.0,27.0,0.0,0.0,8018.0,0.0,0.0
MID11776,NoIssue,170.5741223497135,446.22366386879514,100.71574120728378,40.30170319531053,48108,2.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,8.0,6.0,8.0,25.0,2.0,0.0,0.0,8018.0,0.0
MID11777,NoIssue,170.75886354452473,445.28223639311676,100.65876283362437,40.30753288850074,40090,5.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,9.0,6.0,3.0,5.0,21.0,2.0,0.0,8018.0,0.0,0.0
MID11778,NoIssue,170.46646363182847,447.09768841357015,100.94248738712876,40.27232196308323,48108,0.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,9.0,7.0,24.0,2.0,0.0,8018.0,0.0,0.0
MID11779,NoIssue,170.77803114795063,447.1395936308119,100.8203170771533,40.256049668453,40115,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,6.0,9.0,10.0,32.0,1.0,0.0,0.0,8023.0,0.0
MID11780,NoIssue,171.00755762225535,447.59396473303696,100.6932173041416,40.26720130239511,48096,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,9.0,5.0,26.0,0.0,0.0,0.0,8016.0,0.0
MID11781,ComponentRepair,170.7673211149913,447.41268310052203,100.85941808805198,40.33972538538285,40090,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,8.0,5.0,9.0,28.0,1.0,0.0,8018.0,0.0,0.0
MID11782,NoIssue,170.8232808359324,446.7375085589518,101.26286624578904,40.299343448533996,48090,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,8.0,6.0,4.0,23.0,0.0,0.0,0.0,0.0,8015.0
MID11783,ComponentRepair,170.63663448017928,444.8929954874099,100.52296310770394,40.269343172525446,40110,2.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,6.0,10.0,5.0,28.0,0.0,0.0,0.0,8022.0,0.0
MID11785,ComponentRepair,170.62814888306517,447.1891151379023,100.76391954823416,40.253929435916675,48078,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,6.0,4.0,5.0,18.0,1.0,0.0,0.0,8013.0,0.0
MID11786,NoIssue,170.70266484228966,447.4742429996267,100.65840178656033,40.3555319822966,40105,2.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,7.0,7.0,6.0,27.0,1.0,0.0,0.0,8021.0,0.0
MID11787,NoIssue,170.92116426433947,447.27493817955104,100.6956210037404,40.3036647319203,40100,4.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,5.0,7.0,9.0,7.0,28.0,0.0,0.0,8020.0,0.0,0.0
MID11788,NoIssue,171.2466964859809,446.23039329595076,100.68500941557626,40.27051780685351,40125,4.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,6.0,10.0,5.0,8.0,9.0,30.0,2.0,0.0,8025.0,0.0,0.0
MID11789,ComponentRepair,170.94541756048844,446.51362851085213,100.64213773010707,40.31870253055629,48108,5.0,5.0,4.0,1.0,0.0,4.0,0.0,0.0,3.0,8.0,4.0,7.0,6.0,25.0,0.0,0.0,8018.0,0.0,0.0
MID11791,NoIssue,170.8258883607786,446.7016813123744,100.62604103792428,40.27506482659693,40080,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,7.0,3.0,2.0,19.0,1.0,0.0,0.0,8016.0,0.0
MID11792,NoIssue,170.61393093812336,446.63230300648576,101.39722868637693,40.34368150948113,40080,0.0,4.0,3.0,4.0,0.0,4.0,5.0,0.0,0.0,6.0,5.0,9.0,3.0,22.0,1.0,0.0,0.0,0.0,8016.0
MID11793,NoIssue,170.74666015215826,448.18798387378274,101.27540261037673,40.30841868171605,40090,2.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,4.0,3.0,7.0,7.0,10.0,26.0,1.0,8018.0,0.0,0.0,0.0
MID11794,ComponentRepair,171.26696957985402,447.70371457424227,101.23992146989158,40.40127192993381,48126,2.0,2.0,3.0,4.0,0.0,3.0,4.0,0.0,4.0,6.0,8.0,6.0,7.0,27.0,0.0,8021.0,0.0,0.0,0.0
MID11796,ComponentRepair,171.06301812741577,447.33218219673455,101.09761840543567,40.3332825196359,48126,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,11.0,4.0,5.0,4.0,24.0,0.0,0.0,8021.0,0.0,0.0
MID11798,ComponentRepair,170.62548162654372,447.65998035424826,101.07493117126077,40.39633400024933,40085,2.0,3.0,4.0,3.0,0.0,4.0,5.0,0.0,1.0,6.0,7.0,9.0,3.0,25.0,0.0,0.0,0.0,0.0,8017.0
MID11799,ComponentRepair,170.81030013710642,446.64424462171485,100.95286301009595,40.28733646516278,40115,3.0,7.0,5.0,1.0,0.0,8.0,0.0,0.0,4.0,9.0,4.0,3.0,12.0,28.0,0.0,0.0,0.0,8023.0,0.0
MID11800,NoIssue,170.73333740809906,446.1126213831765,100.59990697320906,40.30151504299067,48150,3.0,4.0,4.0,0.0,1.0,7.0,0.0,0.0,3.0,9.0,12.0,4.0,7.0,32.0,0.0,0.0,0.0,8025.0,0.0
MID11801,ComponentRepair,170.68696596434359,446.52493570627144,100.4090494190253,40.32240351327768,48126,5.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,7.0,6.0,5.0,10.0,28.0,0.0,0.0,8021.0,0.0,0.0
MID11802,ComponentRepair,171.23406902743116,447.5289415461361,101.43129409351621,40.32764393640914,48120,3.0,2.0,3.0,6.0,0.0,3.0,7.0,0.0,5.0,6.0,7.0,4.0,8.0,25.0,0.0,8020.0,0.0,0.0,0.0
MID11803,ComponentReplacement,170.58022174996904,446.70737965848247,100.86564243175825,40.30742993767927,40115,3.0,4.0,4.0,2.0,0.0,7.0,4.0,0.0,3.0,6.0,6.0,10.0,7.0,29.0,0.0,0.0,0.0,0.0,8023.0
MID11804,ComponentRepair,171.15632840753207,445.997393453048,100.48384549694467,40.304231785758816,40095,3.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,5.0,10.0,7.0,6.0,6.0,25.0,4.0,0.0,0.0,8019.0,0.0
MID11805,NoIssue,170.64850033674273,445.75956389374056,101.60828667747545,40.31146646420558,40090,0.0,2.0,2.0,6.0,0.0,2.0,6.0,0.0,0.0,5.0,5.0,10.0,7.0,23.0,4.0,8018.0,0.0,0.0,0.0
MID11807,ComponentRepair,171.36030255706666,445.4326614444304,100.88994737682464,40.220598284894606,32068,4.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,6.0,8.0,4.0,5.0,6.0,23.0,0.0,0.0,8017.0,0.0,0.0
MID11808,ComponentRepair,170.95789956364519,445.8893740057355,100.75229008477754,40.30137640817857,32084,3.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,9.0,4.0,4.0,9.0,26.0,0.0,0.0,8021.0,0.0,0.0
MID11809,ComponentRepair,170.73203145493096,447.2321805635216,101.45072905373416,40.26048575863352,32084,4.0,5.0,4.0,6.0,0.0,7.0,7.0,0.0,5.0,6.0,8.0,8.0,5.0,27.0,0.0,8021.0,0.0,0.0,0.0
MID11810,ComponentRepair,170.56489328097746,447.0536832710028,100.40891216030961,40.25035577412098,40110,1.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,9.0,11.0,7.0,5.0,32.0,0.0,0.0,8022.0,0.0,0.0
MID11811,ComponentRepair,170.76049647176222,446.31922907368005,101.46367795412021,40.19467460167052,40105,1.0,3.0,3.0,5.0,0.0,5.0,5.0,0.0,2.0,8.0,7.0,6.0,5.0,26.0,0.0,8021.0,0.0,0.0,0.0
MID11812,ComponentRepair,170.93997306397353,445.98731066217715,101.17852892754735,40.14486451926666,32076,3.0,4.0,5.0,2.0,0.0,5.0,3.0,0.0,2.0,6.0,8.0,6.0,4.0,23.0,1.0,8019.0,0.0,0.0,0.0
MID11813,NoIssue,170.51408147132148,447.10529795511275,100.57235838029962,40.35835547630935,40100,2.0,3.0,4.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,6.0,5.0,10.0,28.0,0.0,0.0,8020.0,0.0,0.0
MID11814,NoIssue,170.37833705552111,446.05589851528504,100.77283151715535,40.395277977541916,32060,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,7.0,3.0,7.0,23.0,0.0,0.0,8015.0,0.0,0.0
MID11816,NoIssue,170.62376536926192,447.61614144211666,101.36990338947076,40.34798604665666,40080,5.0,0.0,1.0,6.0,1.0,0.0,5.0,0.0,4.0,3.0,8.0,7.0,6.0,24.0,0.0,0.0,0.0,0.0,8016.0
MID11817,NoIssue,170.83214791666688,445.9279222055885,100.72463775698625,40.33403005239518,40080,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,5.0,3.0,4.0,9.0,7.0,23.0,0.0,0.0,0.0,8016.0,0.0
MID11819,ComponentRepair,170.85985574383264,444.86454198853835,100.53699406304523,40.29165713555937,40130,4.0,8.0,5.0,1.0,0.0,7.0,0.0,0.0,6.0,9.0,5.0,7.0,9.0,30.0,0.0,0.0,8026.0,0.0,0.0
MID11820,NoIssue,170.4954218562874,446.30586230040035,101.19579503492993,40.28714804391206,32064,2.0,5.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,5.0,6.0,7.0,7.0,25.0,0.0,8016.0,0.0,0.0,0.0
MID11821,NoIssue,170.94571306733172,446.94764720698157,100.59553228802979,40.333550298005086,32080,2.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,9.0,5.0,6.0,27.0,0.0,0.0,8020.0,0.0,0.0
MID11822,ComponentRepair,171.00052439206837,446.868633620151,100.68547925052958,40.324932033919424,32076,2.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,11.0,5.0,5.0,4.0,25.0,0.0,0.0,8019.0,0.0,0.0
MID11824,NoIssue,170.71870630765383,445.9383195961112,101.09940469209663,40.18843329967601,32088,3.0,2.0,2.0,3.0,0.0,2.0,6.0,0.0,4.0,7.0,4.0,9.0,7.0,27.0,0.0,8022.0,0.0,0.0,0.0
MID11825,ComponentRepair,170.87352600349016,447.62001477187823,101.16856737347283,40.25001631014697,40110,3.0,4.0,5.0,3.0,0.0,4.0,5.0,0.0,4.0,8.0,9.0,9.0,4.0,28.0,2.0,8022.0,0.0,0.0,0.0
MID11826,ComponentRepair,170.90389162094792,447.0610634912715,101.45214978802979,40.22866655361576,40100,3.0,1.0,1.0,6.0,0.0,1.0,7.0,0.0,5.0,6.0,8.0,5.0,7.0,24.0,2.0,8020.0,0.0,0.0,0.0
MID11827,ComponentRepair,170.91667763092263,446.71649985037334,101.36106882917709,40.3509817119702,32080,3.0,3.0,3.0,5.0,0.0,5.0,7.0,0.0,2.0,8.0,5.0,3.0,6.0,22.0,0.0,8020.0,0.0,0.0,0.0
MID11829,NoIssue,170.7952399476179,447.12902306061187,100.603081795959,40.24432716388114,40090,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,7.0,4.0,9.0,28.0,0.0,0.0,8018.0,0.0,0.0
MID11830,ComponentRepair,170.49264174769425,445.0051029668407,100.4825732211422,40.339741175517304,32088,2.0,4.0,4.0,0.0,1.0,6.0,0.0,0.0,2.0,10.0,6.0,10.0,3.0,29.0,0.0,0.0,0.0,8022.0,0.0
MID11831,ComponentRepair,170.89533807802536,445.87815591424805,101.36530774523268,40.35092585192574,40115,1.0,5.0,4.0,4.0,1.0,6.0,8.0,0.0,1.0,8.0,11.0,4.0,6.0,27.0,2.0,8023.0,0.0,0.0,0.0
MID11832,ComponentRepair,171.20096945504486,446.5461379598457,101.36335126948534,40.28298802344438,32076,1.0,2.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,11.0,4.0,5.0,6.0,26.0,0.0,0.0,0.0,0.0,8019.0
